Link,Job Title,Company,Days since Post,Location,Job Description,Salary
https://sg.indeed.com/rc/clk?jk=023f95ad1f7a8f3d&bb=h65qdgZQh7BFxzVYPsmuXJjMjMC_2bwXMTR6HK51obPTJYi1V41lzbxt2pM-xI6aWtGKgWc0TGMc-vU7r7RRIjrBOzAChhWWCXkjBEC3-Cpt4WQ1vaGUTS-JBnTFkfc5&xkcb=SoCE67M365cLCszI250DbzkdCdPP&fccid=71045bbc9978c395&vjs=3,IT Project Executive,Micron,1,Singapore,"Join Our Team at Appvantage in Singapore!
Are you ready for an exhilarating new journey with us?
At Appvantage, we're not just a team; we're a passionate community of digital strategists, designers, and developers. Our expertise shines through as we tackle major digital projects for global corporations across the Asia & Pacific region, particularly in the automotive industry.
Why Appvantage?
We are proud to be recognized as a leading workplace in the technology sector. Appvantage has received accolades and has been named on the prestigious ""Singapore Best Workplaces™ in Technology List"". This ""Great Place to Work"" certification is a collective achievement that we are all proud of, as it reflects our shared commitment to creating a supportive, empowering, and inclusive work environment. Join us and be part of a dynamic team dedicated to innovation and excellence.
As we continue to expand and drive innovation, we are seeking a dynamic and experienced IT Project Executive to join our team in Singapore.
Job Description
Here's a glimpse of your responsibilities:
Cultivate Connections: Foster strong relationships with clients, vendors, and partners while ensuring that project implementations meet our stringent quality standards.
Project Support: Collaborate with Project Directors, Senior Project Managers, or Project Managers in various aspects of project management, including:
Crafting proposals and quotations, and skillfully negotiating with clients
Managing project implementation plans and budgets.
Defining project deliverables at each milestone.
Vigilantly monitoring progress and taking proactive measures when needed.
Manage the project implementation plan & budget; identify the scope of project deliverables at each project milestone; monitor progress & take preventive/corrective action whenever necessary.
Requirements Elicitation : Partner with clients to identify high-level requirements and capture critical business needs. You'll excel at articulating and documenting these requirements, assessing solution risks, and prioritizing effectively.
Quality Assurance: Oversee QA/QC activities to ensure successful and timely project delivery, aligning precisely with client expectations.
Documentation Guru: Prepare a variety of project documentation, including Minutes of Meeting, Requirement Specifications, Design Specifications (or Understanding Documents), Training and User Manuals, Release Notes, and Project Status Reports. Clearly articulate and document business requirements. Assess the risks of various solutions and prioritize competing business demands.
Versatile Contributor: Take on additional duties and responsibilities as assigned.
Job Requirements
Educational Background: Bachelor’s Degree in Information Systems or Business.
Experience : 1-2 years' experience in the IT industry is preferred.
Communication: Excellent communication skills are essential.
Tech-Adept: Proficiency in Microsoft Office (Excel, Word, PowerPoint).
Attitude: You're organized, meticulous, and always approach tasks with a positive attitude.
Project Acumen: Strong administrative skills and a general understanding of the project life cycle, project documentation, and project standards.
Methodologies: Prior experience with SCRUM/Agile methodologies is a plus.
Join us at Appvantage, where every day brings exciting challenges and opportunities for growth. If you're ready to make your mark in the dynamic world of digital innovation, we invite you to embark on this journey with us. Your adventure starts here!",No salary information provided
https://sg.indeed.com/rc/clk?jk=901fd08efa906fea&bb=h65qdgZQh7BFxzVYPsmuXDlqU-HNwgbKbUTPgrHVZrfaDvOCfD4ZEfWKOrVMf0mx6Qugcb7H4CQXr1XQWjYjR2GxJIE9NUrdzLMy1y7SXyhu8HrqkrHoBw%3D%3D&xkcb=SoAw67M365cLCszI250CbzkdCdPP&fccid=5a3ef63f55aa5ca2&vjs=3,Sr GCC Analyst (FX Support/Tech),Micron,1,Singapore,"Description:
The Senior GCC Analyst provides front-line support to customers of CME Group for traded cash FX markets and provides relevant investigation and analysis for any major outages to management and other business stakeholders. In this role, the Senior GCC Analyst works regularly in a customer facing capacity to deliver informational assistance via telephone and electronic means. The analyst will need to be able understand the FX cash aspect of support and business to facilitate troubleshooting for any critical trading and connectivity issue on our platform.

For this role the analyst will have a passion for solving problems and delivering excellent customer service. The candidate will deliver advanced market and technical assistance for front-end trading platforms, market data and match engine functionality.

Successful candidates will possess a majority of the below Qualifications, Experiences and be comfortable with the Responsibilities.

Responsibilities will include and not be limited to the following:
Develop ad-hoc queries and perform complex data analysis to create data driven solutions to support or change policy, process procedures and technologies
Field customer enquiries related to market events, connectivity, business technologies and products
Decides appropriate course of action when speaking with a customer, such as which actions would accurately solve their technical problem. Decides when problems need to be escalated to a higher-level resource.
Evaluate and monitor market activity and order flow for efficiency and anomalous behavior
Perform investigations for both internal and external clients - be able to articulate challenging and complex problems and solutions to a broad range of audiences

Qualifications:
Bachelor's or Master's in information systems, computer science a related field from a recognized university
Minimum 3 to 5 years’ experience in single bank or multi-banks eTrading platforms. Previous experience with vendors is welcome
Experience with leading industry charting/news platforms and front ends, such as Bloomberg, Trading Technologies and Eikon Refinitiv
Good understanding in foreign exchange modules with emphasis on Spot FX and NDFs (Outright and Swaps is a bonus)
Good grasp of full trade life cycle from execution to front and back office (STP/Murex/MT300) processing
Exposure to Kibana/Monitoring dashboards
Desirable to have an applicant who can speak Japanese language

Experience:
Previous experience within trading, technical support, and market analysis
FIX protocol/API connectivity expertise and basic Linux commands knowledge alongside experience with trading GUI features to help with troubleshooting
Ability to read and understand user logs
Experience with Linux/Unix commands.
Ability to perform order analysis to identify latency/rejections/slippage/mismatch
The candidate must be able to demonstrate strong written and verbal communication and problem-solving skills
Prior customer support experience via telephone and electronic means
Advanced understanding of electronic trading
CME Group : Where Futures are Made
CME Group is the world’s leading and most diverse derivatives marketplace. But who we are goes deeper than that. Here, you can impact markets worldwide. Transform industries. And build a career by shaping tomorrow. We invest in your success and you own it – all while working alongside a team of leading experts who inspire you in ways big and small. Problem solvers, difference makers, trailblazers. Those are our people. And we’re looking for more.",No salary information provided
https://sg.indeed.com/rc/clk?jk=ab19fc8bc41b3291&bb=z19gs5XdyYcHpL1BixZSdpr-blxzNZRUmOuDAAV8iDMlvjD92Tuoug5Wa8OIuLA8uTU4E-swo5c0GV-TvnympmQVkcbg1F5142U1sH2SNVQQ4UIKxDkDfnOtGcbPI9Y6&xkcb=SoAE67M365cLTQSxlJ0JbzkdCdPP&fccid=bd54be5fabcd788c&vjs=3,"Manager, Regional Groups, ASEAN",Micron,1,Singapore,"Who we are:
The Computing Technology Industry Association (CompTIA) is a leading voice and advocate for the $5 trillion global information technology ecosystem; and the estimated 75 million industry and tech professionals who design, implement, manage, and safeguard the technology that powers the world’s economy.

Through education, training, certifications, philanthropy and market research, CompTIA promotes industry growth; the development of a highly skilled workforce and a commitment to creating an environment where innovation happens, and the opportunities and benefits made possible through technology are available to all.

Summary:
We are looking for the next ASEAN Community manager to join our team. If you are a tech-savvy professional, experienced in social media, PR and promotional events, we would like to meet you.

The Manager, ASEAN Region is responsible for leading and managing the organisation's regional group/s to enhance member engagement, foster networking opportunities, and deliver value-added services to meet the needs of the organisation's diverse membership base. This role focuses on developing and implementing community engagement strategies, programmes, and initiatives to create a vibrant and supportive community environment that enhances member satisfaction, retention, and loyalty.

This position is 100% remote, but the candidate must be based in the Singapore area and willing to travel up to 40%.

Essential Duties and Responsibilities:
Recruit and build a strong volunteer base comprised of industry leaders within different segments of the IT industry (e.g. Managed Services, AI, Data, Cybersecurity, etc.)
Conduct face to face and virtual community meetings.
Facilitate online & in-person discussions within the community for the benefit of the industry segment represented and the IT industry.
Work closely with the community to identify initiatives that provide strong benefits to the IT industry.
Work with different functional teams within the organisation to meet the diverse needs of the community (events, research, education, etc.).
Create content (written and otherwise) related to the regions you lead.
Manage the ongoing business of regions, including setting meeting dates, agendas, minutes, etc.
Develop community leadership according to CompTIA governance structure (executive councils and chairs)
Organise and participate in industry events to build community and boost brand awareness.
Coordinate with Marketing, PR and Communications teams to ensure brand consistency.
Build relationships with members, potential customers, industry professionals and journalists.
Attend industry events
Perform other related duties as assigned
Key Performance Metrics:
Member Engagement Rate: This metric measures the level of interaction and participation of members within the community. It can be quantified by tracking activities such as participation in workshops, downloading content, awards participant social activities on the community platform or social media accounts. A higher engagement rate indicates more active and involved
community members.
Community Growth: This metric tracks the increase in the number of members within the regional groups over time. It reflects the effectiveness of community-building efforts and outreach initiatives. Growth can be measured in terms of new memberships, subscribers to newsletters, or followers on social media platforms.
Member Retention Rate: This metric assesses the ability to maintain the interest and loyalty of existing members. It can be calculated by comparing the number of members who remain active over a specific period against the total number of members at the start of that period. High retention rates suggest that the community is successfully delivering value to its members.
Event Attendance and Participation: This metric evaluates the success of events organized to build community and boost brand awareness. It measures both the number of attendees at events and the level of participation or engagement during these events. High attendance and active participation indicate successful event planning and execution.
Skills and Qualifications:
Capability to identify and track relevant community metrics.
Project Management Skills: Experience in managing projects from conception to execution, including coordinating with cross-functional teams and managing timelines and deliverables.
Customer Service and Relationship Building: Strong customer service skills, including the ability to build and maintain relationships with community members and influencers.
Attention to detail and ability to multitask.
Experience launching community initiatives.
Strong public speaking skills.
Advanced writing and communication skills.
Strong facilitation skills.
Strong understanding of common technologies within the IT industry.
Ability to effectively analyze and evaluate the merit of ideas, documents, presentation, and discussion.
Proficiency with Microsoft Office products.
Willingness to travel – About 40%
Education and/or Experience:
Degree preferred but not required for the role
5+ years of direct experience in related field
Why Join Us:
We're a team of driven, creative problem-solvers who are passionate about empowering people to realize their full potential. We foster a collaborative and inclusive culture where ideas are welcomed, growth is encouraged, and success is celebrated. We're not just looking for employees, we're looking for partners who share our vision and are eager to contribute to our purpose. If you're ready to unlock your potential and reach new heights, join us today.

Our team works hard and we recognize the importance of taking care of our own. We offer our employees a comprehensive suite of benefit offerings including:

Medical benefits provided through 3rd party
Annual corporate bonus
Opportunity for spot bonuses up to $2,500
CompTIA contribution towards workplace retirement account
Flexible work schedule, with summer hours for five months
Generous paid time off
30-Day paid sabbatical after 10 years of employment
Annual broadband reimbursement
Home office equipment reimbursement
Various other benefits and rewards
CompTIA seeks excellence through diversity in its staff. We prohibit discrimination based on race, color, religion, sex, age, national origin, sexual orientation, gender identity or expression, disability, veteran status, or marital status.",No salary information provided
https://sg.indeed.com/rc/clk?jk=2f917af8a87337ce&bb=8yYejGzSlqWt7w7fffPSz3yl73X-2MBLtcFmU7zFB18mzXUKUrmwv8E8r68GnH3dKmSPYRJ72Q99G7Cyr0zjAJcPUZnVM9enV-_EneAgR0Yesfx3lNVuLf-8ovEJkRN0&xkcb=SoDg67M365cLhQTI250ObzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,Technical support Assistant,Micron,1,Singapore,"Job Description

We are seeking a Technical Support Assisitant with a background in AI, Computer Science, or Programming to join our team.
This individual will undergo comprehensive training to gain in-depth knowledge of AI/Robotics’s products and act as the primary technical support resource for customers. The role involves providing hands-on training, troubleshooting issues, and serving as a liaison between our customers and technical teams. Additionally, this position will contribute to the development of educational content, ensuring that our products can be effectively integrated into the learning process.
Key Responsibilities:
Product Expertise
Customer Training and Support
Curriculum and Content Development

Qualifications and Skills:
Background in AI, Computer Science, or Programming (Degree preferred)
Proven experience in technical support, customer service, or educational technology roles.
Strong problem-solving skills, with a technical and customer-focused mindset.
Excellent communication skills for effectively conducting training and support sessions.
Familiarity with the AI, STEAM, programming education, and open-source hardware industries.
Proficiency in graphical programming software, with knowledge of Python, C/C++, and ROS as a plus.

Preferred Experience:
Experience with educational institutions or tech products for learning environments is a plus.
Prior experience in curriculum development or technical writing is an advantage.",No salary information provided
https://sg.indeed.com/rc/clk?jk=8932fff6fff253c5&bb=8yYejGzSlqWt7w7fffPSz3nmYS7sFnRuDTWFkxk9YyluNNwHMoK4ybhkLIoVgYkTfzWv10Y29CUoLOQZ8kzZzL81zuLV5ni3GxcavmEWP9LS4rP5DpBrP7OLRcRy2P8F&xkcb=SoBU67M365cLhQTI250PbzkdCdPP&fccid=cc3beeb1f78a1b7e&vjs=3,Manager (Training Support),Micron,1,Singapore,"Provides training support role to NACLI, including management of divisional training plans, liaison for IT development plans, digital initiatives for enhancement of learning environment, records management, and procurement for training courses, learning/tech equipment, etc. This role facilitates smooth and progressive back-office administration; ensuring efficient management of training support functions and seamless integration of technology in the learning environment.
What you will be working on:
Key responsibilities include:

Management of Divisional Training Plans
Manages the implementation process for NACLI’s training plans (external training courses/certification programmes) to professionalise its faculty and staff in alignment with organisational development goals.
Liaises with internal stakeholders and external training course providers, ensuring smooth and timely course registrations, approvals, and post-course follow-ups including prompt billing and payment processes.
Manages staff training-related procurement processes, ensuring adherence to procurement guidelines, while assisting in tracking budget utilisation to support budgetary accountability for staff training.
Monitors dates of external training courses to ensure timely enrolment for training.
Manages training agreements and tracks post-training minimum service period commitments, ensuring alignment between staff development investments and organisational goals.
IT Operations and Digital Learning Infrastructure Management
Assists Senior Manager (Training Operations) in the planning and implementation of SMART campus masterplan initiatives to ensure NACLI continually leverages technology and digital learning tools to strengthen its training delivery and support future of learning needs.
Performs the role of IT liaison, working closely with PA ICT on NACLI’s Whole-of-Government (WOG) IT developments, PA IT Network, Wireless@SG Network and the set-up of necessary infrastructure in support of NACLI’s SMART campus masterplan.
Works closely with PA ICT, WOG AFM IT Support and vendors to support the deployment, maintenance and troubleshooting of IT infrastructure, including networks, hardware, and software to ensure smooth and stable day-to-day operations.
Delivers prompt IT first-responder role for NACLI, resolving basic issues directly and work with WOG AFM IT support for complex problems, ensuring effective communication and swift resolution of all IT matters.
Provides hands-on technical support for IT-enabled/virtual learning classrooms, promptly addressing issues to ensure smooth training delivery.
Maintains accurate IT asset inventories and assists in coordinating maintenance, upgrades, and repairs of NACLI's tech equipment.
Coordinates with NACLI’s appointed Integrated Facilities Management Company and learning facilitators to ensure smooth setup of NACLI’s Virtual Classroom.
Procurement
Sources for and recommends products and services required by the Institute for NACLI’s training programmes and events (i.e. external training/conferences, learning/tech equipment etc) .
Issues Purchase Orders and Good Receipts for procurement of goods and services.
Records Management
Works with NACLI Records Manager, Senior Manager (Training Support) to develop and implement processes and systems for the management of NACLI’s physical and electronic records in accordance with PA’s guidelines and Management of Public Records (IM4L).
Maintains NACLI’s Registry records and review past documents for archival and/or disposal.
Ensures proper e-Registry System, e-filing practices and organisation of NACLI e-Registry to facilitate record retrieval.
Engages and advises staff on records management-related matters; explore ways to reinforce discipline of e-filing, shares best practices and conducts random audit of e-filing practices
Manages the storage mediums such as NACLI SG-Teams, and other digital storage medium to ensure the proper recording and archiving of all important information such as Notes of Meetings, standard operating procedures (SOPs).
Other Duties
Participates in NACLI’s cross functional and key priority area work teams.
Covers duties of Senior Managers when required.
Assists in PA and NACLI events and ad hoc projects.
Weekend and weeknights deployment for events and duties at NACLI and external venues.
Provides tech support for larger scale training programmes to enhance the overall training experience.
Performs any other duties assigned by senior officers.
What we are looking for:
Requirements:
Minimum - Three years of working experience in a training institution/environment and relevant fields (e.g. training support or training operations).
Good written/verbal communication skills, with keen interest to learn.
Good interpersonal, customer orientation and team skills
Organised, meticulous with good problem-solving skills
Digital savvy with basic IT knowledge
Knowledge of Government procurement (e.g. GeBIZ administration) and records management guidelines and processes would be an added advantage
Proficient in Microsoft Office and other IT tools (such as MS Teams, Zoom)
Only shortlisted candidates will be notified.
Successful candidates will be given a 3-year contract.",No salary information provided
https://sg.indeed.com/rc/clk?jk=a39822b389b40b87&bb=8yYejGzSlqWt7w7fffPSzz1MLMuaH4JdC9UuaSgUbxH0ANMbxFQY405K26LgVZj8jiVJmWIeHnrqx6RDXP9SepABAR-Ak77HC5oSiI7AuqO0_0fIigfqtnOw7L3xw29n&xkcb=SoDa67M365cLhQTI250IbzkdCdPP&fccid=f27be6f3937ad625&vjs=3,"Manufacturing Engineer (High-Tech/High-Vol Manufacturing, 12-hour shift)",Micron,1,Singapore,"Handle a team of line leaders and operators to meet daily production output, quality, productivity, and yield.
Responsible for manpower, overtime and consumables planning and perform daily pass-down meetings and escalate line issues.
Ensure manufacturing and safety procedures are observe at all times.
Requirements:
Diploma in Engineering or equivalent
At least 2 years of experience in High-Tech, High-Vol Manufacturing industry.
Able to work 12-hour shifts (day or night)
If you are keen to apply for the position, kindly email your detailed resume in MS Word to hr@recruit-expert.com
Please note that only shortlisted candidates will be notified.
For more job opportunities, please visit our website at www.recruit-expert.com
EA Licence: 19C9701
Registration: R21100996",No salary information provided
https://sg.indeed.com/rc/clk?jk=721cb43d4880cf35&bb=8yYejGzSlqWt7w7fffPSz-rJ3uTq8_OY1LS7dY_vSBhNBP4BoJU0A7UDnXci6rgMnMzC2bCGaVNPV9inJODHzb1jdI4oL3um9vF2LrnKueYTgq9FcFqbU1a6vQU01G_s&xkcb=SoBu67M365cLhQTI250JbzkdCdPP&fccid=25441f55d21c2087&cmp=Euro-Healthcare-Pte-Ltd&ti=Administrative+Assistant&vjs=3,Administrative Assistant,Micron,1,Singapore,"Administrative Assistant
Are you ready to embark on an exciting journey?
We're seeking a dynamic and motivated Administrative Assistant to join our innovative team. This role offers a unique opportunity to work alongside experienced professionals, gain valuable international exposure, and contribute to our global success.
Key Responsibilities:
Efficiently manage administrative tasks, including scheduling, correspondence, and file management.
Actively support accounting functions, such as invoice processing and payment tracking.
Meticulously maintain accurate and organized records.
Proactively assist the Director in various tasks, including handling inquiries and requests.
Effectively oversee office operations, from inventory management to facility maintenance.
Collaborate with suppliers and manage logistics, including export document preparation.
Adaptively embrace diverse ad-hoc tasks and changing priorities.
What We Offer:
Mentorship and Development: Learn from experienced professionals and grow your skills through training programs.
Dynamic Culture: Work in a supportive and collaborative environment with opportunities for social interaction.
Global Exposure: Gain international experience and exposure to diverse cultures.
Competitive Compensation: Negotiable salary package based on experience and qualifications.
What We're Looking For:
Eligibility: Eligible to work in Singapore without a work pass.
Tech-Savvy: Proficiency in Microsoft Office Suite, especially Excel and Word.
Detail-Oriented: Strong attention to detail and accuracy.
Positive Attitude: Can-do attitude and a willingness to learn.
Multitasking Skills: Ability to juggle multiple tasks and prioritize effectively.
Cultural Curiosity: Interest in international business and a potential advantage of Vietnamese language skills.
If you're a highly motivated individual with a passion for learning and a desire to contribute to a dynamic team, we encourage you to apply.
Job Type: Full-time
Pay: $2,300.00 - $2,500.00 per month
Benefits:
Flexible schedule
Food allowance
Professional development
Schedule:
Monday to Friday
Experience:
Admin: 2 years (Required)
License/Certification:
pass to work in Singapore without sponsorship (Required)
Work Location: In person",No salary information provided
https://sg.indeed.com/rc/clk?jk=7248ab1371968224&bb=8yYejGzSlqWt7w7fffPSz9mQAwykWjaWZqHxlZNUtuK40D6wKnDZuG48trpstAuMHX8qRlRDwk1tYdcjpLVfIzs3azqbflzNywvr6sW4yCSNr__ZWRHdB9XbsV2fDKlY&xkcb=SoDz67M365cLhQTI250KbzkdCdPP&fccid=c5317bbd173e0161&vjs=3,IT Resourcing & Commercials (Tech Admin/Support),Micron,1,Singapore,"IT Resourcing & Commercials
The successful applicant will be part of the team in Technology Business Management (TBM) Unit. The applicant is responsible for supporting vendor management and procurement processes. This position supports the Technology Group (TG) in its day-to-day management, vendor relations, and strategic procurement activities, while maintaining alignment with organisational goals and ensuring compliance with procurement standards.

Key Responsibilities

IT Management Support
o Vendor and WOG Engagement: Assist in facilitating engagement between TG and external vendors, as well as Whole-of-Government (WOG) entities, to ensure collaboration and alignment with key initiatives.
o Event and Initiative Management: Coordinate and provide logistical support for TG-hosted events and industry initiatives, ensuring effective execution.
o Office Space and Planning: Contribute to the planning and management of TG office space, ensuring optimal usage for team members and operational requirements.
o Executive Support: Provide administrative support to TG leadership, including scheduling meetings, managing travel logistics, and preparing materials for executive presentations and initiatives.

IT Resourcing & Commercials
o Vendor Performance and Spend Analysis: Assist in tracking and analysing the performance of TG vendors, ensuring alignment with service level agreements (SLAs) and budgetary constraints.
o Augmented Resource Planning: Support TG’s augmented resource planning by helping with workforce forecasting, allocation, and budgeting to meet project and operational demands.
o Strategic Vendor Partnerships: Contribute to the management of strategic vendor relationships, focusing on dependency management and optimising partnerships to meet TG objectives.
o Procurement and Contract Management: Assist in the management of procurement documentation (AORs, PRs, POs, Contracts), ensuring compliance with organisational standards. Help maintain the central contract repository.
o Demand Aggregation and Bulk Procurement: Support the execution of demand aggregation and bulk procurement processes, ensuring cost-effective purchasing and efficient resource allocation across the TG.

What we are looking for
Requirements:
3-5 years of experience in IT operations, vendor management, or procurement.
Strong understanding of vendor management, resourcing, and procurement processes.
Familiarity with procurement documentation standards, contract management, and demand aggregation.
Experience in managing vendor relationships and analysing performance metrics.
Excellent organisational, communication, and analytical skills.
Ability to manage multiple tasks and support cross-functional teams in a fast-paced environment.
Key Skills:
Vendor Performance Management
IT Resourcing and Workforce Planning
Procurement and Contract Management
Event and Initiative Management
Analytical and Financial Reporting Skills
Stakeholder and Vendor Engagement",No salary information provided
https://sg.indeed.com/rc/clk?jk=de323c005e883ee7&bb=8yYejGzSlqWt7w7fffPSzzsbfk5vJgjQbn1vgUr4HJim81VmnSKH7S3tLHFwIjosnisL1DK8uCgCcFS3wtmpaIlZ-w8TSeytBzFHB1ISW86rDeKdX40V2Gwd6Bci3kiu&xkcb=SoBH67M365cLhQTI250LbzkdCdPP&fccid=cc3beeb1f78a1b7e&vjs=3,"CDC Ambassador, SW CDC",Micron,1,Singapore,"Your primary role is to support the CDCs to onboard heartland merchants and hawkers onto the CDC Vouchers Scheme. Under this national initiative, you will work closely with the merchants and hawkers, handling their queries and assist to troubleshoot technical/ operational issues. You will also handle other initiatives under CDC Vouchers Scheme.
1. Support the Community Development Councils (CDCs) and Community Centres/Clubs (CCs) to engage and outreach to heartland merchants and hawkers.
2. Guide and encourage merchants and hawkers to sign up for the CDCs’ scheme and encourage them to share the Scheme on their social media.
3. Equip merchants and hawkers with the necessary knowledge and skillsets during the onboarding process for the scheme.
4. Perform simple troubleshooting on IT devices for merchants, hawkers and residents.
5. Serve as liaison for CDCs’ merchants, hawkers and residents to handle scheme-related enquiries and feedback.
6. Gather data and human interest stories from merchants, hawkers, and residents through engagements, surveys for reporting and analysis purpose.
7. Work closely with other government agencies and community partners such as merchants’ / hawkers’ associations etc.
8. Other ad-hoc duties not covered under main responsibilities and duties.
Knowledge and Skills
Good interpersonal communication skills and able to handle hawker/merchant and resident enquiries with basic knowledge on use of smart phones and e-payments.
Multilingual or ability to speak dialect(s) is an advantage
Proactive, persuasive and resourceful
Physically fit to handle engagement work outdoors and able to work on evenings, weekends and public holidays, when required
Passionate about contributing to and supporting local heartland hawkers/merchants and non-tech savvy residents
Able to work independently to meet the targets for the scheme
Team Player who possess strong relationship skills",No salary information provided
https://sg.indeed.com/rc/clk?jk=d8377f79cd757532&bb=cHni_h15RMNUiyYm6lO3qConoBVxfrWeD2pCIiAZNOXLOTeVh2qy0bIa8n4hQARngdU1rn3x8uHqs4KyP8otH8x-ZwWqtjH5W3M54WORXy79gtDeklkZDeqSJ6sQy_Ut&xkcb=SoA567M365cL5AyxqZ0FbzkdCdPP&fccid=288d180562654cde&cmp=Tech-Domain&ti=IT+Support&vjs=3,Freelance IT and Network Support Engineer,Micron,1,Singapore,"We are looking for an ONSITE IT & Network Support Engineer/Technician to support Casual Freelancing type tasks in your area. Would you be interested in contractual tasks? you will be paid either on an hourly or daily/half-day basis. Tickets will be dispatched with respect to your area & you may support them as per your availability (weekdays, weekends).
Tasks will be L1 & L2 IT/Networking related like desktop support, Server/Rack part (Hard disk drives, etc.) hardware installation & replacement. Provide on-site assistance (console access Router/Switch/Firewall etc.) to remote support.
Base Skill Set:
Expertise in System Desktop Administration, Customer Service, Incident/Change/Release management, and Support for various third-party applications on Windows Platforms
Professionally trained & certified in IT Infrastructure Library & Windows Server Administration and also has a sharp focus on utilizing the programming techniques for various initiative activities
Basic understanding of DHCP, DNS, IP addressing, fixing wireless Lan, Ethernet desktop configuration issues, and subnetting.
Technical troubleshooting and hands-on experience with different OS such as iOS, Android, Windows, and Blackberry devices
#hiring #itjobs #networksupport #techdomain #itcareers #techindustry #networkinfrastructure #technicalsupport #jobopportunity2023 #itprofessionals #team #collaboration #growth #resume #network #tech #infrastructure #maintenance #jobopportunity
Job Type: Contract
Contract length: 12 months
Pay: $20.00 - $25.00 per hour",No salary information provided
https://sg.indeed.com/rc/clk?jk=431cb211be9656a6&bb=cHni_h15RMNUiyYm6lO3qMZ1On4gM6GPCSfYgeNQHtckB87y86OxsHHXU3Bzy0BabQMHEMVeO-ZW8PEFC_IpHoJuYOA2ExDA5a3Fk9t6l3p-bea4r3YOSQ%3D%3D&xkcb=SoCk67M365cL5AyxqZ0GbzkdCdPP&fccid=77426fa86bb11d7c&vjs=3,Clinical Specialist,Micron,1,Singapore,"Abbott is a global healthcare leader, creating breakthrough science to improve people’s health. We’re always looking towards the future, anticipating changes in medical science and technology.
From essential vascular devices to next-generation technologies, our products in Abbott Vascular are helping lay the foundation for better health outcomes every day. Minimally invasive treatments help speed recovery and let people get back to their daily activities faster with fewer complications, allowing healthier lives for millions of people worldwide.
Primary Function:
Promote and sell Abbott Vascular (AV) products to established customers (physicians, Cath labs, hospitals etc.) and develop new customers.
Responsible for the achievement of product sales, market share and/or profit objectives of a specified territory or product.
Promotes and establishes physician and account education of the company's products and/or services.
Be proficient in operating designated equipment and supporting procedures in the cardiac catheterization lab.
Work with Sales Manager to set targets for individual accounts and/ or products and monitoring on a monthly basis.
Develop in-depth experience in the (Coronary / Endovascular) intervention industry with good product and technical medical knowledge.
Keep abreast of market & competitors’ activities and gather weekly/monthly report information.
Track HCP usage patterns, gather HCP feedback and market intelligence
Support inventory management, including product movement when required to support customers.
Major Responsibilities:
Ensure achievement of individual sales targets
Conduct regular sales calls to related healthcare professionals (HCPs) to promote assigned products
Provide HCPs with detailed product information, technical specifications and latest clinical data.
Maintain close professional relationships with Key Accounts and HCPs
Develop and implement effective sales plans and messages to promote and increase market share of products.
Plan and review sales strategies and promotion activities to HCP such as teaching programs, presentations etc.
Provide monthly and ad-hoc reports in timely manner such as customer details, usage tracking, sales & MS %, HCP feedback, market & competitive information etc
Keep abreast of market & competitors’ activities and keep the company updated at all times.
Keep up to date on latest clinical data and complete all required trainings
Assist HCPs in product presentations where required
Manage inventory & consignment levels in accounts to ensure optimal stock levels and products removed from hospitals prior to expiry dates.
Close monitoring to report product usage and provide follow-ups until billing
Collect all required documentation such as for for billing purposes, stock returns etc.
Conduct regular stock checks & work closely with Customer Service team on product reconciliation
Works under general direction and undertake additional tasks required from manager as required.
Requirements:
Bachelor’s Degree in Life Sciences / Biomedical Engineering/ Nursing or other related disciplines
2+ years of sales experience in hospital environment preferred such as with cardiology products or medical devices advantageous.
Candidates with healthcare background such as nursing / cardiac tech / pharmacist with strong aptitude for sales are welcomed to apply.
Good product knowledge and able to pick up technical product information
Good computer skills to utilize field reporting data systems, Microsoft Office suite etc
Able to put together a territory business plan and has strong numerical ability
Agile and adaptable, strong teamwork skills, strong organizational skills, cus
Strong communication skills, able to communicate proficiently in English
Able and willing to support cases after hours/ standby on weekends when required and in hospital operating theatre environment",No salary information provided
